# straf3 pacing log v2
# present_mode=fifo  build=release
# present_mode_requested=fifo
# warmup_ns=24913100  frames=10124
# cmdline="straf3.exe --exit-after 62000 --pacing-log probes/pacing/results/static/straf3-fifo-3.csv --no-pb"
# host_wddm_driver=32.0.15.6094
# host_workload=static-coil-noghost
# frame_latency=2
# available=[fifo,fifo_relaxed,mailbox,immediate]
# adapter="NVIDIA GeForce RTX 3060 Ti"
# adapter_type=DiscreteGpu
# backend=Vulkan
# gpu_driver=NVIDIA
# gpu_driver_info=560.94
# refresh_mhz=165000
# window_px=1280x720
# monitor_px=1920x1080
# map=Map
# profile=cpm
# command_hz=125
# driven_by=live-input
# warmup_ns is the first-to-second rendered frame: swapchain warm-up, not a frame time, and NOT a data row below
frame,delta_ns
1592,6130300
1593,6004700
1594,5974500
1595,6412500
1596,5806700
1597,6023400
1598,6166500
1599,5968100
1600,6445300
1601,5740900
1602,6004800
1603,6162900
1604,6362000
1605,5695400
1606,6013500
1607,6143300
1608,6389800
1609,5798300
1610,5961500
1611,6096700
1612,6045700
1613,6068700
1614,6073300
1615,6124300
1616,6036200
1617,6114300
1618,6132300
1619,5925500
1620,6200500
1621,6209600
1622,5791400
1623,6000200
1624,6154800
1625,5981800
1626,6104800
1627,6012300
1628,6117100
1629,6549600
1630,5699600
1631,5932400
1632,6104100
1633,6056500
1634,6052200
1635,6106600
1636,6170900
1637,6056000
1638,6368200
1639,5605400
1640,6390000
1641,5919300
1642,6015900
1643,5925600
1644,6186200
1645,6005300
1646,6050400
1647,6030800
1648,6101500
1649,6072000
1650,6026500
1651,7311100
1652,5913300
1653,6043000
1654,5374400
1655,6175900
1656,5694000
1657,6145800
1658,6143900
1659,6049800
1660,6053400
1661,6111400
1662,6828400
1663,6141800
1664,5732900
1665,6023900
1666,5686200
1667,5962900
1668,5840600
1669,6308500
1670,5832700
1671,6056200
1672,6172100
1673,6205300
1674,5863100
1675,6299200
1676,5987300
1677,6023900
1678,5932900
1679,6154300
1680,6023700
1681,6003100
1682,6177600
1683,6016200
1684,6005700
1685,6049400
1686,6613800
1687,6284900
1688,5652500
1689,5990000
1690,6097000
1691,6823000
1692,5039400
1693,6072900
1694,6052000
1695,6357600
1696,5804500
1697,6036400
1698,6366400
1699,5928800
1700,5949400
1701,6053200
1702,6361200
1703,5953700
1704,5914400
1705,6039700
1706,6672500
1707,5413900
1708,6088700
1709,6248800
1710,5896400
1711,6161600
1712,5945000
1713,6035000
1714,6058300
1715,6141500
1716,6124800
1717,6197400
1718,5797100
1719,6069600
1720,6056800
1721,6141100
1722,5952800
1723,6406800
1724,5738400
1725,6078600
1726,6027900
1727,6095700
1728,6092000
1729,6037700
1730,6091900
1731,6083300
1732,7549000
1733,4424700
1734,6105100
1735,6140400
1736,6143200
1737,5895300
1738,6085800
1739,6273100
1740,5972500
1741,5944100
1742,6463600
1743,5805900
1744,6040800
1745,6162800
1746,5985900
1747,6006800
1748,6110100
1749,6308300
1750,5796500
1751,6159700
1752,6088900
1753,5987000
1754,6063700
1755,6085000
1756,6052200
1757,6035000
1758,6139600
1759,6027500
1760,6040000
1761,6090200
1762,6076500
1763,5962800
1764,6114200
1765,7464300
1766,4567700
1767,6057800
1768,6236000
1769,6050100
1770,6020900
1771,6094100
1772,6074500
1773,6003900
1774,6134500
1775,6173700
1776,5942100
1777,5955400
1778,6122100
1779,6056000
1780,5992800
1781,6221400
1782,6145200
1783,5944400
1784,5962300
1785,6569600
1786,5676600
1787,6046100
1788,6170200
1789,5946400
1790,6036300
1791,6120300
1792,6086000
1793,6036800
1794,5985200
